Corrected Customer Question,Corrected Frappe Query
"Retrieve Loan details where conversion_factor = 'Completed', email = 'Open', and due_date > 10362.","frappe.get_doc(""Loan"", {""conversion_factor"": ""Completed"", ""email"": ""Open"", ""due_date"": ["">"", 10362]})"
"Find a User with department as 'Active', reference_number set to 'On Hold', and role exceeding 5835.","frappe.get_doc(""User"", {""department"": ""Active"", ""reference_number"": ""On Hold"", ""role"": ["">"", 5835]})"
"Find a Audit Findings Report with discount as 'Delivered', workflow_state set to 'On Hold', and due_date exceeding 9424.","frappe.get_doc(""Audit Findings Report"", {""discount"": ""Delivered"", ""workflow_state"": ""On Hold"", ""due_date"": ["">"", 9424]})"
"Can you get Library Transaction where enabled is 'Under Review', start_date is 'On Hold', and customer_name is more than 17877?","frappe.get_doc(""Library Transaction"", {""enabled"": ""Under Review"", ""start_date"": ""On Hold"", ""customer_name"": ["">"", 17877]})"
"Can you get Attendance where start_date is 'On Hold', item_group is 'Confirmed', and attachments is more than 13214?","frappe.get_doc(""Attendance"", {""start_date"": ""On Hold"", ""item_group"": ""Confirmed"", ""attachments"": ["">"", 13214]})"
"Can you get Email Template where first_name is 'Approved', reference_number is 'Active', and discount is more than 9466?","frappe.get_doc(""Email Template"", {""first_name"": ""Approved"", ""reference_number"": ""Active"", ""discount"": ["">"", 9466]})"
"Fetch Leave Allocation having country = 'Closed', start_date = 'Pending', and customer_name greater than 19385.","frappe.get_doc(""Leave Allocation"", {""country"": ""Closed"", ""start_date"": ""Pending"", ""customer_name"": ["">"", 19385]})"
"Find a Supplier with rate as 'Active', warehouse set to 'Cancelled', and status exceeding 16752.","frappe.get_doc(""Supplier"", {""rate"": ""Active"", ""warehouse"": ""Cancelled"", ""status"": ["">"", 16752]})"
"Fetch Email Queue having enabled = 'Inactive', description = 'Under Review', and payment_terms greater than 12622.","frappe.get_doc(""Email Queue"", {""enabled"": ""Inactive"", ""description"": ""Under Review"", ""payment_terms"": ["">"", 12622]})"
"Fetch Task having warehouse = 'Unpaid', company = 'Inactive', and description greater than 5003.","frappe.get_doc(""Task"", {""warehouse"": ""Unpaid"", ""company"": ""Inactive"", ""description"": ["">"", 5003]})"
"Fetch Appointment having project_name = 'Rejected', price = 'Closed', and tax greater than 6808.","frappe.get_doc(""Appointment"", {""project_name"": ""Rejected"", ""price"": ""Closed"", ""tax"": ["">"", 6808]})"
"Find a Opportunity with supplier_id as 'Cancelled', supplier_name set to 'Submitted', and priority exceeding 15280.","frappe.get_doc(""Opportunity"", {""supplier_id"": ""Cancelled"", ""supplier_name"": ""Submitted"", ""priority"": ["">"", 15280]})"
"Can you get Patient where end_date is 'Delivered', approval_status is 'Approved', and quantity is more than 18033?","frappe.get_doc(""Patient"", {""end_date"": ""Delivered"", ""approval_status"": ""Approved"", ""quantity"": ["">"", 18033]})"
"Fetch Print Format having date = 'Rejected', end_date = 'Open', and phone greater than 14130.","frappe.get_doc(""Print Format"", {""date"": ""Rejected"", ""end_date"": ""Open"", ""phone"": ["">"", 14130]})"
"Find a Timesheet with contact_person as 'Rejected', comments set to 'Processing', and payment_terms exceeding 14823.","frappe.get_doc(""Timesheet"", {""contact_person"": ""Rejected"", ""comments"": ""Processing"", ""payment_terms"": ["">"", 14823]})"
"I need details of Training Program where comments matches 'Inactive', discount is 'Rejected', and supplier_id is over 14685.","frappe.get_doc(""Training Program"", {""comments"": ""Inactive"", ""discount"": ""Rejected"", ""supplier_id"": ["">"", 14685]})"
"Retrieve Journal Entry details where reference_number = 'Overdue', currency = 'Submitted', and modified_on > 10294.","frappe.get_doc(""Journal Entry"", {""reference_number"": ""Overdue"", ""currency"": ""Submitted"", ""modified_on"": ["">"", 10294]})"
"Find a Clinical Procedure with shipping_address as 'Rejected', enabled set to 'Processing', and modified_on exceeding 5203.","frappe.get_doc(""Clinical Procedure"", {""shipping_address"": ""Rejected"", ""enabled"": ""Processing"", ""modified_on"": ["">"", 5203]})"
"I need details of Email Queue where phone matches 'Rejected', date is 'Approved', and comments is over 12361.","frappe.get_doc(""Email Queue"", {""phone"": ""Rejected"", ""date"": ""Approved"", ""comments"": ["">"", 12361]})"
"Can you get Email Template where end_date is 'Submitted', company is 'Pending', and quantity is more than 15477?","frappe.get_doc(""Email Template"", {""end_date"": ""Submitted"", ""company"": ""Pending"", ""quantity"": ["">"", 15477]})"
"Retrieve Job Applicant details where project_name = 'Unpaid', item_group = 'Inactive', and conversion_factor > 11291.","frappe.get_doc(""Job Applicant"", {""project_name"": ""Unpaid"", ""item_group"": ""Inactive"", ""conversion_factor"": ["">"", 11291]})"
"Fetch Website Settings having subtotal = 'Inactive', attachments = 'Active', and contact_person greater than 6685.","frappe.get_doc(""Website Settings"", {""subtotal"": ""Inactive"", ""attachments"": ""Active"", ""contact_person"": ["">"", 6685]})"
"Fetch Website Settings having start_date = 'Cancelled', name = 'Under Review', and due_date greater than 5126.","frappe.get_doc(""Website Settings"", {""start_date"": ""Cancelled"", ""name"": ""Under Review"", ""due_date"": ["">"", 5126]})"
"I need details of Appointment where country matches 'Submitted', rate is 'Inactive', and description is over 6047.","frappe.get_doc(""Appointment"", {""country"": ""Submitted"", ""rate"": ""Inactive"", ""description"": ["">"", 6047]})"
"Retrieve Loan Repayment details where description = 'Unpaid', first_name = 'Open', and contact_person > 9400.","frappe.get_doc(""Loan Repayment"", {""description"": ""Unpaid"", ""first_name"": ""Open"", ""contact_person"": ["">"", 9400]})"
"Find a Task with amount as 'Unpaid', modified_on set to 'Active', and contact_person exceeding 6597.","frappe.get_doc(""Task"", {""amount"": ""Unpaid"", ""modified_on"": ""Active"", ""contact_person"": ["">"", 6597]})"
"I need details of Library Transaction where subtotal matches 'Processing', payment_terms is 'Unpaid', and qty is over 12335.","frappe.get_doc(""Library Transaction"", {""subtotal"": ""Processing"", ""payment_terms"": ""Unpaid"", ""qty"": ["">"", 12335]})"
"Fetch User having start_date = 'Under Review', payment_terms = 'Open', and price greater than 8003.","frappe.get_doc(""User"", {""start_date"": ""Under Review"", ""payment_terms"": ""Open"", ""price"": ["">"", 8003]})"
"Find a Patient Appointment with quantity as 'Delivered', shipping_address set to 'Draft', and description exceeding 6621.","frappe.get_doc(""Patient Appointment"", {""quantity"": ""Delivered"", ""shipping_address"": ""Draft"", ""description"": ["">"", 6621]})"
"Find a Email Queue with progress as 'Pending', due_date set to 'Confirmed', and reference_number exceeding 17222.","frappe.get_doc(""Email Queue"", {""progress"": ""Pending"", ""due_date"": ""Confirmed"", ""reference_number"": ["">"", 17222]})"
"I need details of Course where contact_person matches '1083', supplier_id is 'Delivered', and department is over 17704.","frappe.get_doc(""Course"", {""contact_person"": ""1083"", ""supplier_id"": ""Delivered"", ""department"": ["">"", 17704]})"
"Retrieve Loan Disbursement details where notes = 'Open', quantity = 'Draft', and shipping_address > 10848.","frappe.get_doc(""Loan Disbursement"", {""notes"": ""Open"", ""quantity"": ""Draft"", ""shipping_address"": ["">"", 10848]})"
"Retrieve Clinical Procedure details where description = 'Rejected', comments = '7309', and tax > 19332.","frappe.get_doc(""Clinical Procedure"", {""description"": ""Rejected"", ""comments"": ""7309"", ""tax"": ["">"", 19332]})"
"Fetch Bed having end_date = 'On Hold', item_code = 'Inactive', and warehouse greater than 6890.","frappe.get_doc(""Bed"", {""end_date"": ""On Hold"", ""item_code"": ""Inactive"", ""warehouse"": ["">"", 6890]})"
"Can you get Payroll Entry where role is 'Inactive', email is 'Delivered', and description is more than 12701?","frappe.get_doc(""Payroll Entry"", {""role"": ""Inactive"", ""email"": ""Delivered"", ""description"": ["">"", 12701]})"
"Can you get Email Account where email is 'Overdue', price is 'Confirmed', and progress is more than 14274?","frappe.get_doc(""Email Account"", {""email"": ""Overdue"", ""price"": ""Confirmed"", ""progress"": ["">"", 14274]})"
"Can you get Appraisal where progress is 'Pending', name is 'Confirmed', and supplier_name is more than 12894?","frappe.get_doc(""Appraisal"", {""progress"": ""Pending"", ""name"": ""Confirmed"", ""supplier_name"": ["">"", 12894]})"
"Fetch Library Transaction having total = 'Cancelled', enabled = 'Draft', and currency greater than 16944.","frappe.get_doc(""Library Transaction"", {""total"": ""Cancelled"", ""enabled"": ""Draft"", ""currency"": ["">"", 16944]})"
"Find a Email Template with delivery_date as 'Open', enabled set to 'Draft', and reference_number exceeding 8255.","frappe.get_doc(""Email Template"", {""delivery_date"": ""Open"", ""enabled"": ""Draft"", ""reference_number"": ["">"", 8255]})"
"Find a Appointment with notes as 'Delivered', uom set to '4923', and tax exceeding 15280.","frappe.get_doc(""Appointment"", {""notes"": ""Delivered"", ""uom"": ""4923"", ""tax"": ["">"", 15280]})"
"Retrieve Print Format details where end_date = 'Under Review', contact_phone = 'Unpaid', and role > 7271.","frappe.get_doc(""Print Format"", {""end_date"": ""Under Review"", ""contact_phone"": ""Unpaid"", ""role"": ["">"", 7271]})"
"I need details of Payment Entry where description matches 'On Hold', amount is 'Under Review', and discount is over 10231.","frappe.get_doc(""Payment Entry"", {""description"": ""On Hold"", ""amount"": ""Under Review"", ""discount"": ["">"", 10231]})"
"I need details of Lead where subtotal matches 'Rejected', progress is 'Completed', and conversion_factor is over 15832.","frappe.get_doc(""Lead"", {""subtotal"": ""Rejected"", ""progress"": ""Completed"", ""conversion_factor"": ["">"", 15832]})"
"Fetch Student Applicant having payment_terms = 'Approved', tax = 'Completed', and reference_number greater than 14503.","frappe.get_doc(""Student Applicant"", {""payment_terms"": ""Approved"", ""tax"": ""Completed"", ""reference_number"": ["">"", 14503]})"
"Retrieve Item details where end_date = 'Under Review', due_date = 'Delivered', and conversion_factor > 19348.","frappe.get_doc(""Item"", {""end_date"": ""Under Review"", ""due_date"": ""Delivered"", ""conversion_factor"": ["">"", 19348]})"
"Find a Payroll Entry with remarks as 'Inactive', subtotal set to 'Inactive', and warehouse exceeding 8514.","frappe.get_doc(""Payroll Entry"", {""remarks"": ""Inactive"", ""subtotal"": ""Inactive"", ""warehouse"": ["">"", 8514]})"
"Fetch Website Settings having designation = 'Inactive', date = 'Overdue', and approval_status greater than 12401.","frappe.get_doc(""Website Settings"", {""designation"": ""Inactive"", ""date"": ""Overdue"", ""approval_status"": ["">"", 12401]})"
"I need details of Customer where name matches 'Rejected', country is 'Submitted', and contact_phone is over 17521.","frappe.get_doc(""Customer"", {""name"": ""Rejected"", ""country"": ""Submitted"", ""contact_phone"": ["">"", 17521]})"
"Fetch Expense Claim having approval_status = 'On Hold', item_code = 'Pending', and payment_terms greater than 14168.","frappe.get_doc(""Expense Claim"", {""approval_status"": ""On Hold"", ""item_code"": ""Pending"", ""payment_terms"": ["">"", 14168]})"
"Fetch Warehouse having amount = 'Confirmed', currency = 'Closed', and created_on greater than 12553.","frappe.get_doc(""Warehouse"", {""amount"": ""Confirmed"", ""currency"": ""Closed"", ""created_on"": ["">"", 12553]})"
"Fetch Student having contact_person = 'Submitted', item_name = 'Paid', and total greater than 10582.","frappe.get_doc(""Student"", {""contact_person"": ""Submitted"", ""item_name"": ""Paid"", ""total"": ["">"", 10582]})"
"Find a Payment Entry with reference_number as 'Draft', subtotal set to 'Completed', and created_on exceeding 11571.","frappe.get_doc(""Payment Entry"", {""reference_number"": ""Draft"", ""subtotal"": ""Completed"", ""created_on"": ["">"", 11571]})"
"Fetch Communication having contact_phone = 'Active', status = 'Unpaid', and description greater than 10262.","frappe.get_doc(""Communication"", {""contact_phone"": ""Active"", ""status"": ""Unpaid"", ""description"": ["">"", 10262]})"
"Can you get Task where discount is 'Unpaid', item_group is 'Under Review', and start_date is more than 6776?","frappe.get_doc(""Task"", {""discount"": ""Unpaid"", ""item_group"": ""Under Review"", ""start_date"": ["">"", 6776]})"
"I need details of Website Settings where subtotal matches 'Closed', tax is 'Under Review', and qty is over 17704.","frappe.get_doc(""Website Settings"", {""subtotal"": ""Closed"", ""tax"": ""Under Review"", ""qty"": ["">"", 17704]})"
"Find a Bill of Materials with workflow_state as 'Pending', shipping_address set to 'Active', and modified_on exceeding 5546.","frappe.get_doc(""Bill of Materials"", {""workflow_state"": ""Pending"", ""shipping_address"": ""Active"", ""modified_on"": ["">"", 5546]})"
"I need details of Library Membership where shipping_address matches 'Unpaid', first_name is 'On Hold', and delivery_date is over 16184.","frappe.get_doc(""Library Membership"", {""shipping_address"": ""Unpaid"", ""first_name"": ""On Hold"", ""delivery_date"": ["">"", 16184]})"
"I need details of Job Offer where status matches 'Approved', billing_address is 'Draft', and user_id is over 15617.","frappe.get_doc(""Job Offer"", {""status"": ""Approved"", ""billing_address"": ""Draft"", ""user_id"": ["">"", 15617]})"
"I need details of Bill of Materials where progress matches '8583', modified_on is 'Open', and amount is over 5197.","frappe.get_doc(""Bill of Materials"", {""progress"": ""8583"", ""modified_on"": ""Open"", ""amount"": ["">"", 5197]})"
